timestamp,phase_A_grid_consumption,phase_A_exported_power,phase_B_grid_consumption,phase_B_exported_power,phase_C_grid_consumption,phase_C_exported_power,Forward Energy (Total),Reverse Energy (Total)
2024-08-01 14:00,15.13,0,17.22,0,18.59,0,50.94,0
2024-08-01 15:00,33.44,0,34.3,0,36,0,103.74,0
2024-08-01 16:00,23.15,0,25.07,0,25.69,0,73.91,0
2024-08-01 17:00,24.98,0,24.53,0,23.51,0,73.02,0
2024-08-01 18:00,24.04,0,27.01,0,26.29,0,77.34,0
2024-08-01 19:00,28.69,0,34.64,0,28.66,0,91.98,0
2024-08-01 20:00,25.07,0,27.08,0,21.54,0,73.69,0
2024-08-01 21:00,26.07,0,23.28,0,21.7,0,71.05,0
2024-08-01 22:00,21.72,0,21.2,0,20.27,0,63.19,0
2024-08-01 23:00,19.75,0,18.52,0,18.21,0,56.47,0
2024-08-02 00:00,18.93,0,17.11,0,18.4,0,54.44,0
2024-08-02 01:00,17.73,0,16.79,0,17.51,0,52.02,0
2024-08-02 02:00,18.2,0,16.18,0,17.33,0,51.71,0
2024-08-02 03:00,17.82,0,15.64,0,16.91,0,50.37,0
2024-08-02 04:00,17.88,0,16.2,0,17,0,51.08,0
2024-08-02 05:00,17.4,0,14.99,0,16.56,0,48.95,0
2024-08-02 06:00,21.95,0,23.05,0,19.92,0,64.92,0
2024-08-02 07:00,26.14,0,26.81,0,25.94,0,78.89,0
2024-08-02 08:00,22.35,0,28.55,0,25.5,0,76.4,0
2024-08-02 09:00,34.95,0,36.35,0,37.57,0,108.87,0
2024-08-02 10:00,35.24,0,41.98,0,43.78,0,121,0
2024-08-02 11:00,42.24,0,51.06,0,48.91,0,142.21,0
2024-08-02 12:00,42.24,0,51.06,0,48.91,0,142.21,0
2024-08-02 13:00,11.02,0,11.14,0,10.59,0,32.75,0
2024-08-02 14:00,32.71,0,38.15,0,35.44,0,106.3,0
2024-08-02 15:00,29,0,35.7,0,32.49,0,97.19,0
2024-08-02 16:00,20.75,0,23.92,0,27.46,0,72.14,0
2024-08-02 17:00,13.42,0,15.74,0,16.27,0,45.43,0
2024-08-02 18:00,23.01,0,26.6,0,26.89,0,76.5,0
2024-08-02 19:00,27.83,0,29.68,0,27.39,0,84.9,0
2024-08-02 20:00,26.01,0,29.28,0,22.28,0,77.58,0
2024-08-02 21:00,25.21,0,23.75,0,20.92,0,69.89,0
2024-08-02 22:00,22.43,0,20.86,0,18.87,0,62.16,0
2024-08-02 23:00,20.26,0,17.98,0,17.12,0,55.37,0
2024-08-03 00:00,18.95,0,16.57,0,16.65,0,52.16,0
2024-08-03 01:00,19.19,0,16.05,0,16.92,0,52.15,0
2024-08-03 02:00,18.32,0,15.15,0,15.94,0,49.42,0
2024-08-03 03:00,19.08,0,15.36,0,15.46,0,49.9,0
2024-08-03 04:00,18.59,0,15.31,0,15.47,0,49.38,0
2024-08-03 05:00,16.14,0,14.48,0,15.38,0,46.01,0
2024-08-03 06:00,19.52,0,18.39,0,18.41,0,56.32,0
2024-08-03 07:00,19.06,0,22.45,0,17.07,0,58.57,0
2024-08-03 08:00,15.69,0,17.8,0,16.26,0,49.74,0
2024-08-03 09:00,22.48,0,23.47,0,23.61,0,69.56,0
2024-08-03 10:00,19.2,0,24.29,0,23.92,0,67.41,0
2024-08-03 11:00,18.1,0,20.23,0,19.29,0,57.61,0
2024-08-03 12:00,19.83,0,24.08,0,25.92,0,69.83,0
2024-08-03 13:00,19.83,0,24.08,0,25.92,0,69.83,0
2024-08-03 14:00,24.95,0,29.74,0,29.08,0,83.77,0
2024-08-03 15:00,11.55,0,14.1,0,13.06,0,38.71,0
2024-08-03 16:00,21.59,0,25.72,0,23.74,0,71.05,0
2024-08-03 17:00,21.15,0,23.1,0,22.67,0,66.92,0
2024-08-03 18:00,22.93,0,25.09,0,23.05,0,71.07,0
2024-08-03 19:00,25.66,0,30.49,0,26.02,0,82.17,0
2024-08-03 20:00,25.39,0,26.43,0,22.44,0,74.26,0
2024-08-03 21:00,24.75,0,25.55,0,23.51,0,73.81,0
2024-08-03 22:00,20.97,0,18.45,0,20.01,0,59.43,0
2024-08-03 23:00,20.51,0,17.38,0,19.05,0,56.94,0
2024-08-04 00:00,18.34,0,16.4,0,17.13,0,51.86,0
2024-08-04 01:00,17.65,0,15.75,0,15.92,0,49.32,0
2024-08-04 02:00,17.72,0,15.52,0,16.63,0,49.86,0
2024-08-04 03:00,17.44,0,15.02,0,16.34,0,48.8,0
2024-08-04 04:00,17.79,0,15.79,0,16.08,0,49.66,0
2024-08-04 05:00,18.37,0,14.84,0,15.9,0,49.1,0
2024-08-04 06:00,19.4,0,18.47,0,20.13,0,58.01,0
2024-08-04 07:00,24.27,0,27.64,0,23.79,0,75.7,0
2024-08-04 08:00,21.77,0,31.32,0,26.74,0,79.82,0
2024-08-04 09:00,33.34,0,39.61,0,39.81,0,112.76,0
2024-08-04 10:00,35.27,0,39.86,0,43.19,0,118.31,0
2024-08-04 11:00,33.43,0,38.45,0,39.85,0,111.73,0
2024-08-04 12:00,34.33,0,33.96,0,38.53,0,106.83,0
2024-08-04 13:00,34.91,0,37.68,0,38.76,0,111.35,0
2024-08-04 14:00,32.88,0,36.36,0,37.18,0,106.41,0
2024-08-04 15:00,30.61,0,34.79,0,33.39,0,98.79,0
2024-08-04 16:00,24.68,0,26.39,0,28.63,0,79.7,0
2024-08-04 17:00,20.74,0,24.69,0,24.79,0,70.22,0
2024-08-04 18:00,22.45,0,26.06,0,24.91,0,73.42,0
2024-08-04 19:00,25.98,0,29.3,0,25.65,0,80.93,0
2024-08-04 20:00,25.66,0,26.46,0,22.94,0,75.05,0
2024-08-04 21:00,25.4,0,24.8,0,21.55,0,71.75,0
2024-08-04 22:00,21.59,0,22.91,0,19.84,0,64.34,0
2024-08-04 23:00,20.19,0,20.46,0,17.82,0,58.46,0
2024-08-05 00:00,19.07,0,16.88,0,17.08,0,53.03,0
2024-08-05 01:00,17.9,0,15.9,0,16.5,0,50.3,0
2024-08-05 02:00,17.2,0,15.4,0,16.22,0,48.82,0
2024-08-05 03:00,16.77,0,14.18,0,15.49,0,46.44,0
2024-08-05 04:00,17.84,0,15.53,0,15.98,0,49.34,0
2024-08-05 05:00,17.54,0,16.46,0,15.58,0,49.58,0
2024-08-05 06:00,19.11,0,22.92,0,18.74,0,60.77,0
2024-08-05 07:00,26.83,0,26.45,0,26.81,0,80.09,0
2024-08-05 08:00,22.49,0,28,0,26.03,0,76.52,0
2024-08-05 09:00,33.69,0,38.66,0,39.83,0,112.18,0
2024-08-05 10:00,36.05,0,41.22,0,41.33,0,118.6,0
2024-08-05 11:00,37.14,0,42.93,0,41.91,0,121.98,0
2024-08-05 12:00,41.41,0,42.61,0,43.1,0,127.12,0
2024-08-05 13:00,37.81,0,42.6,0,41.47,0,121.88,0
2024-08-05 14:00,37.78,0,39.88,0,37.67,0,115.32,0
2024-08-05 15:00,33.54,0,39.33,0,33.97,0,106.83,0
2024-08-05 16:00,21.21,0,24.41,0,23.7,0,69.33,0
2024-08-05 17:00,23.36,0,27.69,0,24.33,0,75.38,0
2024-08-05 18:00,26.89,0,30.99,0,24.16,0,82.04,0
2024-08-05 19:00,30.09,0,35.34,0,25.93,0,91.36,0
2024-08-05 20:00,27.91,0,25.55,0,21.34,0,74.8,0
2024-08-05 21:00,25.06,0,23.23,0,21.19,0,69.48,0
2024-08-05 22:00,23.53,0,20.78,0,19.11,0,63.42,0
2024-08-05 23:00,21.41,0,19.15,0,18.01,0,58.58,0
2024-08-06 00:00,20.99,0,16.78,0,16.73,0,54.5,0
2024-08-06 01:00,19.6,0,17.02,0,15.93,0,52.55,0
2024-08-06 02:00,19.62,0,15.63,0,16.15,0,51.4,0
2024-08-06 03:00,19.11,0,15.32,0,15.37,0,49.79,0
2024-08-06 04:00,20,0,15.82,0,15.68,0,51.5,0
2024-08-06 05:00,21.12,0,16.13,0,16.28,0,53.53,0
2024-08-06 06:00,23,0,22.41,0,19.75,0,65.15,0
2024-08-06 07:00,26.23,0,26.59,0,22.47,0,75.29,0
2024-08-06 08:00,27.24,0,29.57,0,25.75,0,82.55,0
2024-08-06 09:00,38.69,0,43.49,0,41.34,0,123.53,0
2024-08-06 10:00,40.57,0,43.89,0,42.1,0,126.56,0
2024-08-06 11:00,38.69,0,47.12,0,38.27,0,124.08,0
2024-08-06 12:00,30.16,0,38.61,0,35.21,0,103.98,0
2024-08-06 13:00,33.38,0,37.25,0,40.62,0,111.25,0
2024-08-06 14:00,27.65,0,29.07,0,34.23,0,90.94,0
2024-08-06 15:00,28.35,0,33.04,0,34.05,0,95.44,0
2024-08-06 16:00,21.23,0,23.92,0,24.36,0,69.51,0
2024-08-06 17:00,22.55,0,23.01,0,23.39,0,68.95,0
2024-08-06 18:00,22.53,0,28.29,0,24.29,0,75.11,0
2024-08-06 19:00,28.11,0,37.54,0,26.85,0,92.51,0
2024-08-06 20:00,26.12,0,26.66,0,21.81,0,74.6,0
2024-08-06 21:00,26.19,0,25.78,0,21.55,0,73.52,0
2024-08-06 22:00,24.21,0,22.66,0,19.54,0,66.41,0
2024-08-06 23:00,22.15,0,19.98,0,18.04,0,60.17,0
2024-08-07 00:00,20.68,0,17.48,0,17.06,0,55.22,0
2024-08-07 01:00,19.46,0,16.8,0,16.05,0,52.32,0
2024-08-07 02:00,19.6,0,15.81,0,15.91,0,51.33,0
2024-08-07 03:00,19.25,0,15.66,0,15.9,0,50.8,0
2024-08-07 04:00,20.04,0,16.24,0,16.61,0,52.88,0
2024-08-07 05:00,19.14,0,15.85,0,17.4,0,52.4,0
2024-08-07 06:00,23.41,0,22.61,0,18.18,0,64.2,0
2024-08-07 07:00,27.07,0,32.43,0,26.42,0,85.92,0
2024-08-07 08:00,29.14,0,33.91,0,25.82,0,88.87,0
2024-08-07 09:00,34.63,0,43.04,0,32.39,0,110.06,0
2024-08-07 10:00,31.86,0,42.62,0,31.52,0,106,0
2024-08-07 11:00,31.87,0,41.67,0,34.05,0,107.59,0
2024-08-07 12:00,29.76,0,34.56,0,34.97,0,99.29,0
2024-08-07 13:00,29.25,0,37.11,0,35.56,0,101.92,0
2024-08-07 14:00,30.61,0,35.64,0,35.97,0,102.21,0
2024-08-07 15:00,27.49,0,35.88,0,31.28,0,94.65,0
2024-08-07 16:00,28.12,0,32.96,0,27.37,0,88.45,0
2024-08-07 17:00,28.11,0,30.98,0,26.87,0,85.97,0
2024-08-07 18:00,31.59,0,34.84,0,28.17,0,94.6,0
2024-08-07 19:00,30.75,0,41.67,0,27.53,0,99.94,0
2024-08-07 20:00,29.03,0,32.51,0,23.14,0,84.67,0
2024-08-07 21:00,27.5,0,31.22,0,23.59,0,82.31,0
2024-08-07 22:00,25.58,0,28.45,0,21.48,0,75.51,0
2024-08-07 23:00,23.47,0,24.69,0,20.76,0,68.91,0
2024-08-08 00:00,22.79,0,22.39,0,19.29,0,64.47,0
2024-08-08 01:00,22.21,0,22.66,0,18.78,0,63.65,0
2024-08-08 02:00,21.31,0,21.3,0,18.3,0,60.91,0
2024-08-08 03:00,21.08,0,21.75,0,18.35,0,61.18,0
2024-08-08 04:00,21.89,0,21.72,0,18.32,0,61.93,0
2024-08-08 05:00,21.9,0,23,0,19.83,0,64.73,0
2024-08-08 06:00,26.44,0,27.91,0,19.13,0,73.47,0
2024-08-08 07:00,28.71,0,31.13,0,25.72,0,85.57,0
2024-08-08 08:00,23.81,0,36.6,0,26.11,0,86.52,0
2024-08-08 09:00,33.5,0,41.33,0,34.57,0,109.4,0
2024-08-08 10:00,34.02,0,41.04,0,36.14,0,111.19,0
2024-08-08 11:00,33.53,0,37.7,0,34.58,0,105.81,0
2024-08-08 12:00,35.76,0,34.06,0,34.68,0,104.51,0
2024-08-08 13:00,33.44,0,35.83,0,33.16,0,102.43,0
2024-08-08 14:00,33.4,0,36.81,0,36.23,0,106.44,0
2024-08-08 15:00,32.76,0,34.48,0,32.45,0,99.69,0
2024-08-08 16:00,21.09,0,30.09,0,24.07,0,75.25,0
2024-08-08 17:00,21.24,0,25.08,0,23.12,0,69.45,0
2024-08-08 18:00,25.66,0,29.42,0,28.26,0,83.34,0
2024-08-08 19:00,29.43,0,33.46,0,28.43,0,91.32,0
2024-08-08 20:00,26.73,0,29.84,0,21.75,0,78.31,0
2024-08-08 21:00,26.16,0,28.98,0,22.64,0,77.77,0
2024-08-08 22:00,24.03,0,26.44,0,21.32,0,71.79,0
2024-08-08 23:00,21.18,0,20.67,0,19.48,0,61.34,0
2024-08-09 00:00,19.22,0,20.01,0,17.53,0,56.76,0
2024-08-09 01:00,18.04,0,18.67,0,16.67,0,53.38,0
2024-08-09 02:00,17.95,0,18.5,0,16.61,0,53.06,0
2024-08-09 03:00,17.65,0,17.81,0,15.98,0,51.44,0
2024-08-09 04:00,18.12,0,18.05,0,16.55,0,52.71,0
2024-08-09 05:00,18,0,18.75,0,17.41,0,54.16,0
2024-08-09 06:00,21.17,0,30.2,0,19.63,0,70.99,0
2024-08-09 07:00,22.32,0,30.52,0,25.8,0,78.64,0
2024-08-09 08:00,23.45,0,30.89,0,25.67,0,80.02,0
2024-08-09 09:00,31.12,0,38.61,0,34.97,0,104.69,0
2024-08-09 10:00,33.75,0,40.84,0,38.56,0,113.14,0
2024-08-09 11:00,31.86,0,39.76,0,38.25,0,109.87,0
2024-08-09 12:00,31.71,0,36.56,0,32.34,0,100.61,0
2024-08-09 13:00,31.43,0,42.41,0,32.36,0,106.2,0
2024-08-09 14:00,32.12,0,43.97,0,36.41,0,112.5,0
2024-08-09 15:00,26.78,0,32.47,0,28.59,0,87.83,0
2024-08-09 16:00,19.53,0,25.88,0,24.66,0,70.07,0
2024-08-09 17:00,20.09,0,24.01,0,23.4,0,67.5,0
2024-08-09 18:00,27.88,0,26.93,0,24.39,0,79.19,0
2024-08-09 19:00,28.1,0,30.1,0,26.47,0,84.67,0
2024-08-09 20:00,23.72,0,27.6,0,21.42,0,72.74,0
2024-08-09 21:00,23.78,0,26.06,0,21.68,0,71.52,0
2024-08-09 22:00,21.28,0,21.72,0,18.88,0,61.88,0
2024-08-09 23:00,20.39,0,19.79,0,18.08,0,58.27,0
2024-08-10 00:00,18.32,0,17.49,0,17.29,0,53.1,0
2024-08-10 01:00,17.66,0,17.01,0,16.52,0,51.19,0
2024-08-10 02:00,16.83,0,15.92,0,15.68,0,48.42,0
2024-08-10 03:00,16.84,0,15.78,0,16.03,0,48.64,0
2024-08-10 04:00,17.49,0,16.01,0,16.26,0,49.76,0
2024-08-10 05:00,16.7,0,15.36,0,16.46,0,48.51,0
2024-08-10 06:00,20.96,0,21.7,0,20.78,0,63.44,0
2024-08-10 07:00,24.27,0,27.28,0,21.37,0,72.92,0
2024-08-10 08:00,27.95,0,30.66,0,27.14,0,85.75,0
2024-08-10 09:00,24.07,0,29.38,0,23.81,0,77.25,0
2024-08-10 10:00,23,0,29.01,0,20.82,0,72.83,0
2024-08-10 11:00,18.93,0,25.95,0,19.04,0,63.91,0
2024-08-10 12:00,20.53,0,27.68,0,24.78,0,72.99,0
2024-08-10 13:00,22.04,0,21.34,0,24.89,0,68.26,0
2024-08-10 14:00,20.41,0,21.3,0,23.86,0,65.57,0
2024-08-10 15:00,21.35,0,25.24,0,26.03,0,72.62,0
2024-08-10 16:00,21.67,0,22.98,0,25.1,0,69.74,0
2024-08-10 17:00,20.52,0,22.7,0,24.09,0,67.31,0
2024-08-10 18:00,25.99,0,24.21,0,24.52,0,74.71,0
2024-08-10 19:00,28.22,0,30.26,0,28.23,0,86.72,0
2024-08-10 20:00,25.24,0,24.67,0,22.18,0,72.1,0
2024-08-10 21:00,24.39,0,22.21,0,21.59,0,68.18,0
2024-08-10 22:00,24.04,0,22.48,0,20.56,0,67.08,0
2024-08-10 23:00,22.14,0,18.92,0,18.14,0,59.2,0
2024-08-11 00:00,20.43,0,17.43,0,17.52,0,55.38,0
2024-08-11 01:00,19.44,0,16.36,0,16.8,0,52.61,0
2024-08-11 02:00,18.49,0,15.6,0,16.7,0,50.78,0
2024-08-11 03:00,19.05,0,15.33,0,16.61,0,51,0
2024-08-11 04:00,19,0,15.23,0,15.76,0,49.99,0
2024-08-11 05:00,19.23,0,15.78,0,15.42,0,50.42,0
2024-08-11 06:00,20.36,0,22.4,0,17.3,0,60.05,0
2024-08-11 07:00,24.83,0,30.15,0,27.89,0,82.87,0
2024-08-11 08:00,25.8,0,33.27,0,28.44,0,87.51,0
2024-08-11 09:00,30.92,0,40.88,0,35.89,0,107.68,0
2024-08-11 10:00,30.65,0,43.4,0,40.81,0,114.86,0
2024-08-11 11:00,28.71,0,41.53,0,35.82,0,106.05,0
2024-08-11 12:00,29.95,0,39.04,0,34.48,0,103.47,0
2024-08-11 13:00,31.23,0,38.35,0,34.83,0,104.42,0
2024-08-11 14:00,29.79,0,34.74,0,31.7,0,96.22,0
2024-08-11 15:00,28.66,0,32.7,0,32.65,0,94.01,0
2024-08-11 16:00,22.31,0,26.14,0,25.99,0,74.44,0
2024-08-11 17:00,26.54,0,30.62,0,28.2,0,85.36,0
2024-08-11 18:00,28.98,0,33.58,0,30.72,0,93.28,0
2024-08-11 19:00,31.02,0,35.95,0,30.45,0,97.41,0
2024-08-11 20:00,30.35,0,26.72,0,21.85,0,78.92,0
2024-08-11 21:00,26.26,0,25.28,0,21.65,0,73.19,0
2024-08-11 22:00,24.18,0,23.42,0,20.1,0,67.7,0
2024-08-11 23:00,22.99,0,20.69,0,19.82,0,63.49,0
2024-08-12 00:00,20.38,0,18.33,0,17.73,0,56.43,0
2024-08-12 01:00,19.3,0,17.12,0,16.22,0,52.65,0
2024-08-12 02:00,19.15,0,16.44,0,16.27,0,51.85,0
2024-08-12 03:00,19.01,0,15.86,0,15.81,0,50.68,0
2024-08-12 04:00,19.93,0,16.91,0,17.09,0,53.93,0
2024-08-12 05:00,21.09,0,20.44,0,16.58,0,58.11,0
2024-08-12 06:00,26.07,0,26.06,0,19.14,0,71.27,0
2024-08-12 07:00,24.99,0,29.43,0,24.85,0,79.27,0
2024-08-12 08:00,26.53,0,34.19,0,28.14,0,88.86,0
2024-08-12 09:00,31.87,0,46.06,0,33.11,0,111.04,0
2024-08-12 10:00,37.93,0,46.26,0,38.29,0,122.48,0
2024-08-12 11:00,34.42,0,43.82,0,39.54,0,117.77,0
2024-08-12 12:00,35.73,0,43.85,0,40.38,0,119.96,0
2024-08-12 13:00,29.06,0,33.58,0,28.93,0,91.57,0
2024-08-12 14:00,37.14,0,44.86,0,40.06,0,122.06,0
2024-08-12 15:00,29.25,0,35.95,0,35.33,0,100.53,0
2024-08-12 16:00,9.48,0,11.36,0,9.75,0,30.59,0
2024-08-12 17:00,21.97,0,21.23,0,21.3,0,64.49,0
2024-08-12 18:00,29.62,0,29.2,0,29.55,0,88.37,0
2024-08-12 19:00,27.69,0,31.35,0,27.88,0,86.92,0
2024-08-12 20:00,27.48,0,28.81,0,23.32,0,79.61,0
2024-08-12 21:00,24.67,0,24.77,0,21.58,0,71.02,0
2024-08-12 22:00,21.83,0,22.66,0,20.34,0,64.84,0
2024-08-12 23:00,21.01,0,20.76,0,20,0,61.77,0
2024-08-13 00:00,19.31,0,18.89,0,17.74,0,55.93,0
2024-08-13 01:00,18.62,0,18.8,0,17.27,0,54.69,0
2024-08-13 02:00,17.96,0,17.67,0,17.39,0,53.02,0
2024-08-13 03:00,17.76,0,17.45,0,16.61,0,51.82,0
2024-08-13 04:00,19.11,0,17.65,0,17.26,0,54.02,0
2024-08-13 05:00,18.18,0,19.04,0,17.84,0,55.07,0
2024-08-13 06:00,21.8,0,27.48,0,19.48,0,68.76,0
2024-08-13 07:00,26.16,0,30.17,0,27.22,0,83.55,0
2024-08-13 08:00,24.04,0,31.99,0,28.53,0,84.56,0
2024-08-13 09:00,30.55,0,42.45,0,35.44,0,108.44,0
2024-08-13 10:00,31.21,0,40.41,0,40.01,0,111.64,0
2024-08-13 11:00,30.46,0,42.73,0,35.71,0,108.91,0
2024-08-13 12:00,31.85,0,39.51,0,37.36,0,108.72,0
2024-08-13 13:00,30.99,0,34.82,0,32.38,0,98.19,0
2024-08-13 14:00,35.92,0,41.49,0,37.86,0,115.27,0
2024-08-13 15:00,30.16,0,35.67,0,31.24,0,97.08,0
2024-08-13 16:00,21.09,0,25.65,0,27.65,0,74.39,0
2024-08-13 17:00,20.15,0,22.83,0,28.62,0,71.6,0
2024-08-13 18:00,23.93,0,29.29,0,28.57,0,81.78,0
2024-08-13 19:00,27.12,0,31.49,0,26.82,0,85.43,0
2024-08-13 20:00,25.95,0,25.59,0,24.86,0,76.41,0
2024-08-13 21:00,20.09,0,20.67,0,20.36,0,61.11,0
2024-08-13 22:00,22.12,0,24.55,0,23.2,0,69.87,0
2024-08-13 23:00,10.85,0,12.99,0,12.23,0,36.07,0
2024-08-14 00:00,10.85,0,12.99,0,12.23,0,36.07,0
2024-08-14 01:00,10.85,0,12.99,0,12.23,0,36.07,0
2024-08-14 02:00,10.85,0,12.99,0,12.23,0,36.07,0
2024-08-14 03:00,10.85,0,12.99,0,12.23,0,36.07,0
2024-08-14 04:00,10.85,0,12.99,0,12.23,0,36.07,0
2024-08-14 05:00,10.85,0,12.99,0,12.23,0,36.07,0
2024-08-14 06:00,10.85,0,12.99,0,12.23,0,36.07,0
2024-08-14 07:00,10.85,0,12.99,0,12.23,0,36.07,0
2024-08-14 08:00,12.03,0,18.25,0,15.4,0,45.68,0
2024-08-14 09:00,30.7,0,37.61,0,34.07,0,102.39,0
2024-08-14 10:00,29.71,0,41.53,0,35.47,0,106.71,0
2024-08-14 11:00,30.22,0,38.92,0,30.23,0,99.37,0
2024-08-14 12:00,32.25,0,35.39,0,32.66,0,100.29,0
2024-08-14 13:00,33.07,0,34.69,0,36.08,0,103.84,0
2024-08-14 14:00,33.68,0,36.94,0,36.54,0,107.15,0
2024-08-14 15:00,27.93,0,33.51,0,30.91,0,92.34,0
2024-08-14 16:00,26.78,0,23.68,0,21.87,0,72.34,0
2024-08-14 17:00,24.87,0,24.55,0,23.44,0,72.85,0
2024-08-14 18:00,27.41,0,27.32,0,26.68,0,81.41,0
2024-08-14 19:00,30.12,0,32.6,0,27.61,0,90.32,0
2024-08-14 20:00,25.58,0,31.53,0,22.59,0,79.7,0
2024-08-14 21:00,24.94,0,28.81,0,21.88,0,75.63,0
2024-08-14 22:00,24.31,0,23.96,0,19.91,0,68.18,0
2024-08-14 23:00,22.4,0,20.72,0,19.22,0,62.34,0
2024-08-15 00:00,20.85,0,19.39,0,17.89,0,58.13,0
2024-08-15 01:00,19.46,0,17.79,0,16.77,0,54.03,0
2024-08-15 02:00,19.03,0,16.75,0,17.14,0,52.92,0
2024-08-15 03:00,18.72,0,16.05,0,16.33,0,51.11,0
2024-08-15 04:00,19.56,0,16.61,0,17.79,0,53.96,0
2024-08-15 05:00,19.01,0,16.78,0,17.99,0,53.78,0
2024-08-15 06:00,22.67,0,22.79,0,21.22,0,66.67,0
2024-08-15 07:00,28.07,0,26.83,0,26.35,0,81.25,0
2024-08-15 08:00,24.75,0,30.68,0,25.27,0,80.7,0
2024-08-15 09:00,33.19,0,44.16,0,38.46,0,115.82,0
2024-08-15 10:00,36.02,0,43.5,0,37.66,0,117.18,0
2024-08-15 11:00,34.33,0,42.04,0,37.93,0,114.3,0
2024-08-15 12:00,30.76,0,36.08,0,35.32,0,102.16,0
2024-08-15 13:00,33.76,0,38.13,0,37.94,0,109.83,0
2024-08-15 14:00,34.73,0,38.35,0,38.8,0,111.87,0
2024-08-15 15:00,33.44,0,36.42,0,36.49,0,106.34,0
2024-08-15 16:00,26.48,0,26.52,0,23.48,0,76.48,0
2024-08-15 17:00,23.02,0,27.37,0,27.68,0,78.06,0
2024-08-15 18:00,26.82,0,32.18,0,28.07,0,87.08,0
2024-08-15 19:00,30.22,0,34.91,0,29.24,0,94.38,0
2024-08-15 20:00,25.05,0,27.42,0,23.13,0,75.6,0
2024-08-15 21:00,24.34,0,26,0,22.59,0,72.93,0
2024-08-15 22:00,22.55,0,23.38,0,19.62,0,65.55,0
2024-08-15 23:00,21.05,0,20.3,0,18.66,0,60.01,0
2024-08-16 00:00,18.43,0,19.21,0,17.72,0,55.36,0
2024-08-16 01:00,17.36,0,16.27,0,16.34,0,49.98,0
2024-08-16 02:00,17.02,0,15.71,0,16.53,0,49.26,0
2024-08-16 03:00,18.12,0,15.65,0,16.43,0,50.2,0
2024-08-16 04:00,18.48,0,15.17,0,16.5,0,50.16,0
2024-08-16 05:00,20.81,0,16.84,0,17.93,0,55.58,0
2024-08-16 06:00,21.71,0,26.13,0,20.1,0,67.94,0
2024-08-16 07:00,22.11,0,26.06,0,27.43,0,75.6,0
2024-08-16 08:00,21.59,0,30.25,0,28.39,0,80.22,0
2024-08-16 09:00,31.36,0,41.31,0,36.26,0,108.93,0
2024-08-16 10:00,32.59,0,40.24,0,36.32,0,109.15,0
2024-08-16 11:00,32.08,0,38.84,0,39.43,0,110.35,0
2024-08-16 12:00,33.43,0,40.17,0,42.14,0,115.75,0
2024-08-16 13:00,32.26,0,37.78,0,35.54,0,105.57,0
2024-08-16 14:00,30.79,0,41.35,0,37.37,0,109.51,0
2024-08-16 15:00,25.16,0,34.37,0,35.64,0,95.16,0
2024-08-16 16:00,20.35,0,25.95,0,27.28,0,73.57,0
2024-08-16 17:00,20.32,0,28.39,0,24.32,0,73.03,0
2024-08-16 18:00,25.57,0,30.48,0,25.58,0,81.64,0
2024-08-16 19:00,28.85,0,35.4,0,26.4,0,90.65,0
2024-08-16 20:00,24.71,0,25.42,0,22.82,0,72.95,0
2024-08-16 21:00,23.32,0,24.91,0,20.94,0,69.17,0
2024-08-16 22:00,21.95,0,22.94,0,20.65,0,65.54,0
2024-08-16 23:00,20.63,0,18,0,18.2,0,56.83,0
2024-08-17 00:00,19.74,0,17.82,0,17.25,0,54.81,0
2024-08-17 01:00,18.99,0,18.43,0,17.01,0,54.42,0
2024-08-17 02:00,18.79,0,16.87,0,16.47,0,52.13,0
2024-08-17 03:00,18.09,0,16.85,0,16.22,0,51.16,0
2024-08-17 04:00,18.1,0,17.27,0,15.92,0,51.29,0
2024-08-17 05:00,18.17,0,16.82,0,15.99,0,50.97,0
2024-08-17 06:00,21.02,0,20.7,0,20.4,0,62.12,0
2024-08-17 07:00,22.77,0,26.19,0,19.25,0,68.21,0
2024-08-17 08:00,21.6,0,28.25,0,20.63,0,70.48,0
2024-08-17 09:00,12.32,0,18.05,0,12.99,0,43.37,0
2024-08-17 10:00,19.7,0,25.54,0,17.29,0,62.52,0
2024-08-17 11:00,21.36,0,31.09,0,22.25,0,74.69,0
2024-08-17 12:00,22.05,0,29.65,0,26.46,0,78.16,0
2024-08-17 13:00,17.63,0,24,0,22.22,0,63.85,0
2024-08-17 14:00,20.01,0,25.34,0,24.81,0,70.15,0
2024-08-17 15:00,21.61,0,30.55,0,26.73,0,78.88,0
2024-08-17 16:00,20.76,0,31.07,0,25.35,0,77.18,0
2024-08-17 17:00,22.36,0,30.53,0,26.3,0,79.18,0
2024-08-17 18:00,23.39,0,28.52,0,27.98,0,79.89,0
2024-08-17 19:00,24.82,0,29.38,0,26,0,80.2,0
2024-08-17 20:00,24.13,0,26.64,0,24.99,0,75.76,0
2024-08-17 21:00,22.39,0,24.87,0,23.69,0,70.95,0
2024-08-17 22:00,21.28,0,23.78,0,20.71,0,65.77,0
2024-08-17 23:00,20.31,0,19.56,0,17.91,0,57.78,0
2024-08-18 00:00,19.02,0,17.94,0,16.7,0,53.66,0
2024-08-18 01:00,18.59,0,18.45,0,16.88,0,53.91,0
2024-08-18 02:00,18.15,0,17.18,0,16.79,0,52.12,0
2024-08-18 03:00,18.18,0,16.92,0,16.54,0,51.64,0
