Time,Voltage,Current,Power,Apparent Power,PF
2025/1/2 23:00:00,240.6,2.11,398,507.666,0.784
2025/1/3 0:00:00,242.4,2.13,405,516.312,0.784
2025/1/3 1:00:00,242.8,2.12,401,514.736,0.779
2025/1/3 2:00:00,245.8,2.22,421,545.676,0.772
2025/1/3 3:00:00,248.7,2.14,410,532.218,0.77
2025/1/3 4:00:00,250.3,2.19,422,548.157,0.77
2025/1/3 5:00:00,249.4,2.17,412,541.198,0.761
2025/1/3 6:00:00,238.8,2.37,442,565.956,0.781
2025/1/3 7:00:00,228.8,2.2,389,503.36,0.773
2025/1/3 8:00:00,221.3,6.52,"1,155","1,442.876",0.8
2025/1/3 11:00:00,213.8,15.33,"3,232","3,277.554",0.986
2025/1/3 14:00:00,229.5,3.88,764,890.46,0.858
2025/1/3 15:00:00,224.9,3.69,712,829.881,0.858
2025/1/3 16:00:00,229,2.71,483,620.59,0.778
2025/1/3 17:00:00,235.2,2.69,485,632.688,0.767
2025/1/3 18:00:00,214.9,2.79,432,599.571,0.721
2025/1/3 19:00:00,220.6,2.69,436,593.414,0.735
2025/1/3 20:00:00,226.9,2.64,443,599.016,0.74
2025/1/3 21:00:00,232.3,2.61,452,606.303,0.746
2025/1/3 22:00:00,237.7,2.58,463,613.266,0.755
2025/1/3 23:00:00,246.3,2.47,466,608.361,0.766
2025/1/4 0:00:00,249.9,2.56,479,639.744,0.749
2025/1/4 1:00:00,251.5,2.52,477,633.78,0.753
2025/1/4 2:00:00,252.8,2.52,483,637.056,0.758
2025/1/4 3:00:00,254.8,2.48,490,631.904,0.775
2025/1/4 4:00:00,253.7,2.67,516,677.379,0.762
2025/1/4 5:00:00,251.6,2.52,487,634.032,0.768
2025/1/4 6:00:00,248.9,2.53,477,629.717,0.757
2025/1/4 7:00:00,239.2,2.51,459,600.392,0.765
2025/1/4 8:00:00,221.8,2.58,437,572.244,0.764
2025/1/4 9:00:00,214.4,2.57,424,551.008,0.769
2025/1/4 10:00:00,221.9,2.53,433,561.407,0.771
2025/1/4 11:00:00,237.4,2.46,455,584.004,0.779
2025/1/4 12:00:00,240,2.49,461,597.6,0.771
2025/1/4 13:00:00,241,2.47,460,595.27,0.773
2025/1/4 14:00:00,242.8,2.5,472,607,0.778
2025/1/4 15:00:00,239,2.45,460,585.55,0.786
2025/1/4 16:00:00,237.4,2.64,480,626.736,0.766
2025/1/4 17:00:00,240.6,2.51,467,603.906,0.773
2025/1/4 18:00:00,219.4,2.71,443,594.574,0.745
2025/1/4 19:00:00,221.2,2.66,439,588.392,0.746
2025/1/4 20:00:00,226.4,2.67,453,604.488,0.749
2025/1/4 21:00:00,232.1,2.59,456,601.139,0.759
2025/1/4 22:00:00,241.5,2.55,469,615.825,0.762
2025/1/4 23:00:00,244,2.52,474,614.88,0.771
2025/1/5 0:00:00,248.8,2.51,485,624.488,0.777
2025/1/5 1:00:00,249.1,2.54,484,632.714,0.765
2025/1/5 2:00:00,248.8,2.56,486,636.928,0.763
2025/1/5 3:00:00,253.2,2.54,492,643.128,0.765
2025/1/5 4:00:00,255.5,2.62,519,669.41,0.775
2025/1/5 5:00:00,254,2.59,510,657.86,0.775
2025/1/5 6:00:00,244.4,2.69,498,657.436,0.757
2025/1/5 7:00:00,229.3,2.68,458,614.524,0.745
2025/1/5 8:00:00,224.3,4.11,791,921.873,0.858
2025/1/5 11:00:00,223.6,5.39,"1,068","1,205.204",0.886
2025/1/5 12:00:00,227.5,4.62,884,"1,051.05",0.841
2025/1/5 16:00:00,226.8,2.98,552,675.864,0.817
2025/1/5 17:00:00,222.9,2.45,416,546.105,0.762
2025/1/5 18:00:00,206.1,2.6,396,535.86,0.739
2025/1/5 19:00:00,216.2,2.49,402,538.338,0.747
2025/1/5 20:00:00,220.9,2.42,406,534.578,0.759
2025/1/5 21:00:00,227,2.39,414,542.53,0.763
2025/1/5 22:00:00,238.3,2.36,433,562.388,0.77
2025/1/5 23:00:00,244.7,2.29,436,560.363,0.778
2025/1/6 0:00:00,247.8,2.29,445,567.462,0.784
2025/1/6 1:00:00,252.4,2.3,453,580.52,0.78
2025/1/6 2:00:00,254.7,2.34,457,595.998,0.767
2025/1/6 3:00:00,254.5,2.33,462,592.985,0.779
2025/1/6 4:00:00,256.1,2.39,481,612.079,0.786
2025/1/6 5:00:00,251.1,2.82,571,708.102,0.806
2025/1/6 6:00:00,244.9,2.39,458,585.311,0.782
2025/1/6 7:00:00,232.7,2.33,419,542.191,0.773
2025/1/6 8:00:00,215.8,6.56,"1,096","1,415.648",0.774
2025/1/6 9:00:00,218.8,3.42,658,748.296,0.879
2025/1/6 11:00:00,226.4,14.44,"3,239","3,269.216",0.991
2025/1/6 13:00:00,223.8,6.02,"1,222","1,347.276",0.907
2025/1/6 16:00:00,239.9,2.7,521,647.73,0.804
2025/1/6 17:00:00,238.4,2.23,412,531.632,0.775
2025/1/6 18:00:00,219.7,2.45,396,538.265,0.736
2025/1/6 19:00:00,221.9,2.39,393,530.341,0.741
2025/1/6 20:00:00,224.1,2.37,398,531.117,0.749
2025/1/6 21:00:00,231.6,2.3,403,532.68,0.757
2025/1/6 22:00:00,231.7,2.28,401,528.276,0.759
2025/1/6 23:00:00,240.7,2.23,412,536.761,0.768
2025/1/7 0:00:00,247.2,2.21,425,546.312,0.778
2025/1/7 1:00:00,250.5,2.19,426,548.595,0.777
2025/1/7 2:00:00,252.3,2.21,435,557.583,0.78
2025/1/7 3:00:00,253.2,2.21,434,559.572,0.776
2025/1/7 4:00:00,252.2,2.21,428,557.362,0.768
2025/1/7 5:00:00,249.1,2.8,561,697.48,0.804
2025/1/7 6:00:00,236.6,2.34,426,553.644,0.769
2025/1/7 7:00:00,230.1,2.27,398,522.327,0.762
2025/1/7 9:00:00,221.8,3.84,662,851.712,0.777
2025/1/7 11:00:00,236.1,8.37,"1,862","1,976.157",0.942
2025/1/7 12:00:00,237.1,6.59,"1,413","1,562.489",0.904
2025/1/7 14:00:00,229.3,16.17,"3,633","3,707.781",0.98
2025/1/7 15:00:00,226.4,2.64,433,597.696,0.724
2025/1/7 16:00:00,233.2,2.59,440,603.988,0.728
2025/1/7 17:00:00,233,2.53,432,589.49,0.733
2025/1/7 18:00:00,220,2.72,423,598.4,0.707
2025/1/7 19:00:00,223.7,2.66,423,595.042,0.711
2025/1/7 20:00:00,236.1,2.58,439,609.138,0.721
2025/1/7 21:00:00,237,2.56,438,606.72,0.722
2025/1/7 22:00:00,240.1,2.53,440,607.453,0.724
2025/1/7 23:00:00,249.3,2.49,451,620.757,0.727
2025/1/8 0:00:00,250.1,2.53,463,632.753,0.732
2025/1/8 1:00:00,250,2.48,455,620,0.734
2025/1/8 2:00:00,252.9,2.5,461,632.25,0.729
2025/1/8 3:00:00,254.2,2.48,473,630.416,0.75
2025/1/8 4:00:00,256.7,2.46,476,631.482,0.754
2025/1/8 5:00:00,254.7,2.57,510,654.579,0.779
2025/1/8 6:00:00,247,2.58,451,637.26,0.708
2025/1/8 7:00:00,229.7,2.67,447,613.299,0.729
2025/1/8 8:00:00,214.9,3.4,572,730.66,0.783
2025/1/8 9:00:00,216.7,3.55,637,769.285,0.828
2025/1/8 11:00:00,229,3.92,784,897.68,0.873
2025/1/8 14:00:00,238.2,2.69,555,640.758,0.866
2025/1/8 15:00:00,233.7,2.48,489,579.576,0.844
2025/1/8 16:00:00,239.6,2.01,370,481.596,0.768
2025/1/8 17:00:00,239.8,2,368,479.6,0.767
2025/1/8 18:00:00,217.6,2.14,337,465.664,0.724
2025/1/8 19:00:00,214.9,2.21,346,474.929,0.729
2025/1/8 20:00:00,216.3,2.15,341,465.045,0.733
2025/1/8 21:00:00,222.8,2.12,345,472.336,0.73
2025/1/8 22:00:00,236.8,2.04,359,483.072,0.743
2025/1/8 23:00:00,242.6,1.99,364,482.774,0.754
2025/1/9 0:00:00,242.8,1.99,367,483.172,0.76
2025/1/9 1:00:00,248.5,1.98,373,492.03,0.758
2025/1/9 2:00:00,248.5,1.99,371,494.515,0.75
2025/1/9 3:00:00,252.5,2,375,505,0.743
2025/1/9 4:00:00,251.1,2.02,382,507.222,0.753
2025/1/9 5:00:00,250.1,2.59,511,647.759,0.789
2025/1/9 6:00:00,242.1,2.16,397,522.936,0.759
2025/1/9 7:00:00,236,2.04,359,481.44,0.746
2025/1/9 8:00:00,216,4.17,759,900.72,0.843
2025/1/9 9:00:00,216.6,2.93,495,634.638,0.78
2025/1/9 11:00:00,213.7,3.04,508,649.648,0.782
2025/1/9 12:00:00,217.6,3.45,630,750.72,0.839
2025/1/9 15:00:00,222,3.71,683,823.62,0.829
2025/1/9 16:00:00,228.4,2.04,357,465.936,0.766
2025/1/9 17:00:00,230.5,2.21,381,509.405,0.748
2025/1/9 18:00:00,210,2.36,364,495.6,0.734
2025/1/9 19:00:00,219.7,2.11,339,463.567,0.731
2025/1/9 20:00:00,223.2,2.04,337,455.328,0.74
2025/1/9 21:00:00,226.3,2.06,344,466.178,0.738
2025/1/9 22:00:00,236.9,1.98,352,469.062,0.75
2025/1/9 23:00:00,244.3,1.96,362,478.828,0.756
2025/1/10 0:00:00,245.6,1.97,366,483.832,0.756
2025/1/10 1:00:00,245.8,1.97,370,484.226,0.764
2025/1/10 2:00:00,251.3,1.99,377,500.087,0.754
2025/1/10 3:00:00,251.2,1.98,376,497.376,0.756
2025/1/10 4:00:00,252.3,1.99,378,502.077,0.753
2025/1/10 5:00:00,249.9,2.62,521,654.738,0.796
2025/1/10 6:00:00,239.9,2.03,371,486.997,0.762
2025/1/10 7:00:00,230.4,2.21,390,509.184,0.766
2025/1/10 8:00:00,212.7,5.86,970,"1,246.422",0.778
2025/1/10 9:00:00,215.8,4.27,803,921.466,0.871
2025/1/10 10:00:00,220.1,5.24,"1,018","1,153.324",0.883
2025/1/10 11:00:00,223,10.54,"2,278","2,350.42",0.969
2025/1/10 12:00:00,230,3.78,760,869.4,0.874
2025/1/10 13:00:00,230.4,2.83,536,652.032,0.822
2025/1/10 14:00:00,230.6,4,819,922.4,0.888
2025/1/10 15:00:00,232.1,4,825,928.4,0.889
2025/1/10 16:00:00,236.1,3.33,693,786.213,0.881
2025/1/10 17:00:00,234.4,4.35,889,"1,019.64",0.872
2025/1/10 18:00:00,218.6,2.23,358,487.478,0.734
2025/1/10 19:00:00,216.9,2.19,351,475.011,0.739
2025/1/10 20:00:00,225.1,2.12,359,477.212,0.752
2025/1/10 21:00:00,231.4,2.11,367,488.254,0.752
2025/1/10 22:00:00,234.7,2.08,371,488.176,0.76
2025/1/10 23:00:00,239.1,2.06,374,492.546,0.759
2025/1/11 0:00:00,243.8,2.02,378,492.476,0.768
2025/1/11 1:00:00,246.3,2.02,382,497.526,0.768
2025/1/11 2:00:00,246.2,2.02,382,497.324,0.768
2025/1/11 3:00:00,246.1,2.07,383,509.427,0.752
2025/1/11 4:00:00,247.5,2.05,383,507.375,0.755
2025/1/11 5:00:00,245.6,2.06,384,505.936,0.759
2025/1/11 6:00:00,237.9,2.09,371,497.211,0.746
2025/1/11 7:00:00,224.9,2.14,361,481.286,0.75
2025/1/11 8:00:00,218.9,2.15,355,470.635,0.754
2025/1/11 9:00:00,220.8,2.05,354,452.64,0.782
2025/1/11 10:00:00,225.8,2.03,359,458.374,0.783
2025/1/11 11:00:00,234.7,2.15,402,504.605,0.797
2025/1/11 12:00:00,237.3,2.57,505,609.861,0.828
2025/1/11 13:00:00,235.6,2.44,473,574.864,0.823
2025/1/11 14:00:00,235.4,2.72,534,640.288,0.834
2025/1/11 15:00:00,236.4,3.54,748,836.856,0.894
2025/1/11 16:00:00,236.6,2.53,491,598.598,0.82
2025/1/11 17:00:00,235.3,2.23,409,524.719,0.779
2025/1/11 18:00:00,221.4,2.69,472,595.566,0.793
2025/1/11 19:00:00,221,2.49,423,550.29,0.769
2025/1/11 20:00:00,224.6,2.13,353,478.398,0.738
2025/1/11 21:00:00,232.3,2.06,358,478.538,0.748
2025/1/11 22:00:00,243.4,2.1,383,511.14,0.749
2025/1/11 23:00:00,244.8,1.99,370,487.152,0.76
2025/1/12 0:00:00,250,2.01,377,502.5,0.75
2025/1/12 1:00:00,251.8,2.01,384,506.118,0.759
2025/1/12 2:00:00,253.1,2.01,384,508.731,0.755
2025/1/12 3:00:00,253.6,1.99,396,504.664,0.785
2025/1/12 4:00:00,252.9,2.05,393,518.445,0.758
2025/1/12 5:00:00,252.2,2.59,518,653.198,0.793
2025/1/12 6:00:00,244.6,2.08,376,508.768,0.739
2025/1/12 7:00:00,235.2,2.09,365,491.568,0.743
2025/1/12 8:00:00,216.6,3.92,705,849.072,0.83
2025/1/12 9:00:00,212.8,5.49,979,"1,168.272",0.838
2025/1/12 11:00:00,224.5,3.75,739,841.875,0.878
2025/1/12 15:00:00,224.3,5.19,995,"1,164.117",0.855
2025/1/12 16:00:00,225.9,4.56,873,"1,030.104",0.847
2025/1/12 17:00:00,226.7,4,779,906.8,0.859
2025/1/12 18:00:00,213.9,2.85,477,609.615,0.782
2025/1/12 19:00:00,217.9,1.67,273,363.893,0.75
2025/1/12 20:00:00,226.6,1.58,270,358.028,0.754
2025/1/12 21:00:00,227.3,1.58,270,359.134,0.752
2025/1/12 22:00:00,239,1.55,284,370.45,0.767
2025/1/12 23:00:00,241.2,1.54,286,371.448,0.77
2025/1/13 0:00:00,246.4,1.54,290,379.456,0.764
2025/1/13 1:00:00,250.6,1.55,297,388.43,0.765
2025/1/13 2:00:00,254.6,1.57,306,399.722,0.766
2025/1/13 3:00:00,254.3,1.57,306,399.251,0.766
2025/1/13 4:00:00,251.5,1.58,316,397.37,0.795
2025/1/13 5:00:00,253.1,1.71,344,432.801,0.795
2025/1/13 6:00:00,243.8,1.61,303,392.518,0.772
2025/1/13 7:00:00,234,1.63,294,381.42,0.771
2025/1/13 8:00:00,225.4,5.73,"1,010","1,291.542",0.782
2025/1/13 9:00:00,218,3.19,525,695.42,0.755
2025/1/15 9:00:00,224.8,2.08,352,467.584,0.753
2025/1/15 10:00:00,218.5,7.29,"1,400","1,592.865",0.879
2025/1/15 11:00:00,217.4,15.84,"3,374","3,443.616",0.98
2025/1/15 12:00:00,229.1,6.73,"1,353","1,541.843",0.878
2025/1/15 13:00:00,218.6,4.61,831,"1,007.746",0.825
2025/1/15 14:00:00,223.8,4.45,817,995.91,0.82
2025/1/15 15:00:00,227.8,3.63,672,826.914,0.813
2025/1/15 16:00:00,231.7,1.91,350,442.547,0.791
2025/1/15 17:00:00,231.9,1.57,279,364.083,0.766
2025/1/15 18:00:00,218.1,1.65,266,359.865,0.739
2025/1/15 19:00:00,222.6,1.61,267,358.386,0.745
2025/1/15 20:00:00,224.3,1.63,271,365.609,0.741
2025/1/15 21:00:00,234.1,1.57,277,367.537,0.754
2025/1/15 22:00:00,234.9,1.58,282,371.142,0.76
2025/1/16 0:00:00,243.8,3.43,741,836.234,0.886
2025/1/16 1:00:00,246.6,2.79,599,688.014,0.871
2025/1/16 2:00:00,249.5,1.94,377,484.03,0.779
2025/1/16 3:00:00,250.3,1.9,362,475.57,0.761
2025/1/16 4:00:00,250,1.86,349,465,0.751
2025/1/16 5:00:00,249,1.91,359,475.59,0.755
2025/1/16 6:00:00,238.3,1.86,331,443.238,0.747
2025/1/16 7:00:00,234.8,1.85,326,434.38,0.75
2025/1/16 8:00:00,225.5,3.72,652,838.86,0.777
2025/1/16 9:00:00,217.3,4.02,733,873.546,0.839
2025/1/16 10:00:00,219.8,16.64,"3,596","3,657.472",0.983
2025/1/16 11:00:00,215.6,16.68,"3,517","3,596.208",0.978
2025/1/16 12:00:00,222.7,14.7,"3,217","3,273.69",0.983
2025/1/16 13:00:00,219.1,15.98,"3,430","3,501.218",0.98
2025/1/16 17:00:00,233.2,3.17,518,739.244,0.701
2025/1/16 18:00:00,220.5,1.93,316,425.565,0.743
2025/1/16 19:00:00,220.6,1.97,325,434.582,0.748
2025/1/16 20:00:00,224.7,1.89,315,424.683,0.742
2025/1/16 21:00:00,226.3,1.89,313,427.707,0.732
2025/1/16 22:00:00,228.9,1.86,313,425.754,0.735
2025/1/16 23:00:00,240.6,1.8,326,433.08,0.753
2025/1/17 0:00:00,244.2,1.75,326,427.35,0.763
2025/1/17 1:00:00,249.2,1.75,331,436.1,0.759
2025/1/17 2:00:00,251,1.77,333,444.27,0.75
2025/1/17 3:00:00,251.1,1.77,331,444.447,0.745
2025/1/17 4:00:00,252.6,1.78,334,449.628,0.743
2025/1/17 5:00:00,247.1,1.83,343,452.193,0.759
2025/1/17 6:00:00,243,2.23,424,541.89,0.782
2025/1/17 7:00:00,237.1,1.76,310,417.296,0.743
2025/1/17 8:00:00,219.1,3.53,526,773.423,0.68
2025/1/17 9:00:00,212.7,1.9,297,404.13,0.735
2025/1/17 10:00:00,214.7,4.36,784,936.092,0.838
2025/1/17 11:00:00,215.3,3.11,580,669.583,0.866
2025/1/17 12:00:00,221.6,3.06,515,678.096,0.759
2025/1/17 13:00:00,223.4,3.21,574,717.114,0.8
2025/1/17 14:00:00,230.1,5.16,994,"1,187.316",0.837
2025/1/17 15:00:00,233.4,5.52,"1,106","1,288.368",0.858
2025/1/17 16:00:00,231,2.93,526,676.83,0.777
2025/1/17 17:00:00,232.2,1.79,310,415.638,0.746
2025/1/17 18:00:00,220.8,1.86,295,410.688,0.718
2025/1/17 19:00:00,220.9,1.85,294,408.665,0.719
2025/1/17 20:00:00,223.6,1.84,297,411.424,0.722
2025/1/17 21:00:00,226.3,1.82,298,411.866,0.724
2025/1/17 22:00:00,226.5,1.82,300,412.23,0.728
2025/1/17 23:00:00,239.4,1.76,315,421.344,0.748
2025/1/18 0:00:00,241.6,1.74,314,420.384,0.747
2025/1/18 1:00:00,245,1.74,321,426.3,0.753
2025/1/18 2:00:00,247.2,1.75,324,432.6,0.749
2025/1/18 3:00:00,247.9,1.76,322,436.304,0.738
2025/1/18 4:00:00,247,1.77,321,437.19,0.734
2025/1/18 5:00:00,245.1,1.81,335,443.631,0.755
2025/1/18 6:00:00,241.2,1.79,315,431.748,0.73
2025/1/18 7:00:00,230.4,1.81,304,417.024,0.729
2025/1/18 8:00:00,218.2,1.8,292,392.76,0.743
2025/1/18 9:00:00,212.1,1.81,288,383.901,0.75
2025/1/18 10:00:00,219.6,1.77,293,388.692,0.754
2025/1/18 11:00:00,217.1,1.78,294,386.438,0.761
2025/1/18 12:00:00,224.6,1.73,296,388.558,0.762
2025/1/18 13:00:00,228.6,1.72,301,393.192,0.766
2025/1/18 14:00:00,234.2,1.7,305,398.14,0.766
2025/1/18 15:00:00,231,1.73,306,399.63,0.766
2025/1/18 16:00:00,229.8,1.76,306,404.448,0.757
2025/1/18 17:00:00,233.4,1.77,305,413.118,0.738
2025/1/18 18:00:00,220,1.86,292,409.2,0.714
2025/1/18 19:00:00,218.1,1.88,292,410.028,0.712
2025/1/18 20:00:00,219.9,1.86,293,409.014,0.716
2025/1/18 21:00:00,229.8,1.83,305,420.534,0.725
2025/1/18 22:00:00,233.8,1.77,307,413.826,0.742
2025/1/18 23:00:00,235.5,1.76,308,414.48,0.743
2025/1/19 0:00:00,238.9,1.77,314,422.853,0.743
2025/1/19 1:00:00,243.3,1.74,316,423.342,0.746
2025/1/19 2:00:00,246.1,1.75,320,430.675,0.743
2025/1/19 3:00:00,247.2,1.74,320,430.128,0.744
2025/1/19 4:00:00,245.9,1.76,319,432.784,0.737
2025/1/19 5:00:00,242.5,1.93,359,468.025,0.767
2025/1/19 6:00:00,238.5,2,366,477,0.767
2025/1/19 7:00:00,219.3,1.89,303,414.477,0.731
2025/1/19 8:00:00,209.5,1.94,302,406.43,0.743
2025/1/19 9:00:00,213.5,2.94,545,627.69,0.868
2025/1/19 10:00:00,215.1,3.57,700,767.907,0.912
2025/1/19 11:00:00,220.2,15.35,"3,335","3,380.07",0.987
2025/1/19 12:00:00,228.4,16.44,"3,705","3,754.896",0.987
2025/1/19 13:00:00,228.7,5.3,"1,107","1,212.11",0.913
2025/1/19 14:00:00,231.3,4.34,896,"1,003.842",0.893
2025/1/19 15:00:00,232.4,4.82,"1,001","1,120.168",0.894
2025/1/19 16:00:00,233.8,2.68,493,626.584,0.787
2025/1/19 17:00:00,231.7,2.2,386,509.74,0.757
2025/1/19 18:00:00,217.6,2.14,331,465.664,0.711
2025/1/19 19:00:00,225.1,2.09,337,470.459,0.716
2025/1/19 20:00:00,225.3,2.1,336,473.13,0.71
2025/1/19 21:00:00,227.7,2.08,340,473.616,0.718
2025/1/19 22:00:00,236.2,2.02,352,477.124,0.738
2025/1/19 23:00:00,244.6,1.97,359,481.862,0.745
2025/1/20 0:00:00,245.6,1.95,360,478.92,0.752
2025/1/20 1:00:00,249.8,1.95,365,487.11,0.749
2025/1/20 2:00:00,253.1,1.96,368,496.076,0.742
2025/1/20 3:00:00,252.1,1.97,367,496.637,0.739
2025/1/20 4:00:00,251.7,1.94,362,488.298,0.741
2025/1/20 5:00:00,247.4,2.47,480,611.078,0.785
2025/1/20 6:00:00,238.7,2.05,352,489.335,0.719
2025/1/20 7:00:00,230.3,2.08,353,479.024,0.737
2025/1/20 8:00:00,212,6.32,952,"1,339.84",0.711
2025/1/20 9:00:00,214.7,5.18,806,"1,112.146",0.725
2025/1/20 10:00:00,218.1,6.94,"1,320","1,513.614",0.872
2025/1/20 11:00:00,217,6.1,"1,137","1,323.7",0.859
2025/1/20 12:00:00,224.8,7.77,"1,503","1,746.696",0.86
2025/1/20 13:00:00,226.3,10.16,"2,013","2,299.208",0.876
2025/1/20 14:00:00,221.9,18.45,"3,982","4,094.055",0.973
2025/1/20 15:00:00,226.5,17.22,"3,807","3,900.33",0.976
2025/1/20 16:00:00,231.5,4.12,696,953.78,0.73
2025/1/20 17:00:00,227.1,3.54,554,803.934,0.689
2025/1/20 18:00:00,217.8,3.8,547,827.64,0.661
2025/1/20 19:00:00,222.8,3.65,537,813.22,0.66
2025/1/20 20:00:00,227.7,3.55,540,808.335,0.668
2025/1/20 21:00:00,229.8,3.46,532,795.108,0.669
2025/1/20 22:00:00,239.2,3.28,535,784.576,0.682
2025/1/20 23:00:00,242,3.2,538,774.4,0.695
2025/1/21 0:00:00,245.2,3.26,560,799.352,0.701
2025/1/21 1:00:00,247.4,3.13,542,774.362,0.7
2025/1/21 2:00:00,250,3.14,548,785,0.698
2025/1/21 3:00:00,248.2,3.19,544,791.758,0.687
2025/1/21 4:00:00,248.7,3.22,549,800.814,0.686
2025/1/21 5:00:00,244.2,3.76,662,918.192,0.721
2025/1/21 6:00:00,240.9,3.38,549,814.242,0.674
2025/1/21 7:00:00,233,3.42,542,796.86,0.68
2025/1/21 8:00:00,223.3,4.61,751,"1,029.413",0.73
2025/1/21 9:00:00,221.8,4.54,743,"1,006.972",0.738
2025/1/21 10:00:00,215.3,5.9,984,"1,270.27",0.775
2025/1/21 11:00:00,221.3,16.13,"3,475","3,569.569",0.974
2025/1/21 12:00:00,222,14.91,"3,242","3,310.02",0.979
2025/1/21 13:00:00,226.6,6.99,"1,379","1,583.934",0.871
2025/1/21 14:00:00,222.6,7.73,"1,507","1,720.698",0.876
2025/1/21 15:00:00,227.5,5.27,970,"1,198.925",0.809
2025/1/21 16:00:00,230.4,4.57,766,"1,052.928",0.727
2025/1/21 17:00:00,230.7,3.53,554,814.371,0.68
2025/1/21 18:00:00,219.3,3.8,541,833.34,0.649
2025/1/21 19:00:00,221.7,3.67,535,813.639,0.658
2025/1/21 20:00:00,226.6,3.7,550,838.42,0.656
2025/1/21 21:00:00,230.8,3.51,542,810.108,0.669
2025/1/21 22:00:00,237.9,3.5,565,832.65,0.679
2025/1/21 23:00:00,243.8,3.39,569,826.482,0.688
