Time,Voltage,Current,Power,Apparent Power,PF
2025/7/11 10:00:00,229.3,2.61,257,598.473,0.429
2025/7/11 11:00:00,223.4,3.23,277,721.582,0.384
2025/7/11 12:00:00,225.3,7.93,835,"1,786.629",0.467
2025/7/11 13:00:00,223.3,3.13,264,698.929,0.378
2025/7/11 14:00:00,228.9,3.59,355,821.751,0.432
2025/7/11 15:00:00,226.9,5.21,556,"1,182.149",0.47
2025/7/11 16:00:00,229.6,2.76,216,633.696,0.341
2025/7/11 17:00:00,230.8,2.02,185,466.216,0.397
2025/7/11 18:00:00,234.1,1.55,159,362.855,0.438
2025/7/11 19:00:00,222.3,1.73,184,384.579,0.478
2025/7/11 20:00:00,223.2,1.45,128,323.64,0.396
2025/7/11 21:00:00,230.7,1.44,109,332.208,0.328
2025/7/11 22:00:00,238.2,1.45,99,345.39,0.287
2025/7/11 23:00:00,236.9,1.44,102,341.136,0.299
2025/7/12 0:00:00,240.1,1.46,98,350.546,0.28
2025/7/12 1:00:00,242,1.46,99,353.32,0.28
2025/7/12 2:00:00,243.7,1.47,95,358.239,0.265
2025/7/12 3:00:00,243.7,1.48,88,360.676,0.244
2025/7/12 4:00:00,242.9,1.49,92,361.921,0.254
2025/7/12 5:00:00,243.6,1.5,89,365.4,0.244
2025/7/12 6:00:00,239.9,1.44,115,345.456,0.333
2025/7/12 7:00:00,235,1.44,119,338.4,0.352
2025/7/12 8:00:00,226.1,2.14,127,483.854,0.262
2025/7/12 9:00:00,223.6,2.05,114,458.38,0.249
2025/7/12 10:00:00,228.2,1.35,122,308.07,0.396
2025/7/12 11:00:00,234.4,3.77,440,883.688,0.498
2025/7/12 12:00:00,233.7,1.99,250,465.063,0.538
2025/7/12 13:00:00,238,1.87,228,445.06,0.512
2025/7/12 14:00:00,233.8,1.48,151,346.024,0.436
2025/7/12 15:00:00,233.3,2.29,229,534.257,0.429
2025/7/12 16:00:00,232.5,2.04,203,474.3,0.428
2025/7/12 17:00:00,238.1,2.04,188,485.724,0.387
2025/7/12 18:00:00,240.6,2.06,180,495.636,0.363
2025/7/12 19:00:00,230.9,1.66,185,383.294,0.483
2025/7/12 20:00:00,225.2,1.48,137,333.296,0.411
2025/7/12 21:00:00,234,1.43,122,334.62,0.365
2025/7/12 22:00:00,242.4,1.45,102,351.48,0.29
2025/7/12 23:00:00,242.7,1.44,112,349.488,0.32
2025/7/13 0:00:00,243.8,1.45,110,353.51,0.311
2025/7/13 1:00:00,244.4,1.45,107,354.38,0.302
2025/7/13 2:00:00,245.3,1.46,105,358.138,0.293
2025/7/13 3:00:00,245.7,1.48,100,363.636,0.275
2025/7/13 4:00:00,246.4,1.48,100,364.672,0.274
2025/7/13 5:00:00,247.7,1.49,97,369.073,0.263
2025/7/13 6:00:00,239.5,2.3,173,550.85,0.314
2025/7/13 7:00:00,234.9,1.47,121,345.303,0.35
2025/7/13 8:00:00,231.3,1.5,141,346.95,0.406
2025/7/13 9:00:00,221.5,2.71,220,600.265,0.367
2025/7/13 10:00:00,220.7,4.55,461,"1,004.185",0.459
2025/7/13 11:00:00,217,4.61,500,"1,000.37",0.5
2025/7/13 12:00:00,217.7,3.46,272,753.242,0.361
2025/7/13 13:00:00,214.1,3.7,288,792.17,0.364
2025/7/13 14:00:00,215.1,3.71,271,798.021,0.34
2025/7/13 15:00:00,224.8,3.35,270,753.08,0.359
2025/7/13 16:00:00,223.8,4.63,492,"1,036.194",0.475
2025/7/13 17:00:00,235.5,3.82,364,899.61,0.405
2025/7/13 18:00:00,235.2,2.39,211,562.128,0.375
2025/7/13 19:00:00,234.2,1.89,176,442.638,0.398
2025/7/13 20:00:00,233.9,1.66,138,388.274,0.355
2025/7/13 21:00:00,228.8,1.61,148,368.368,0.402
2025/7/13 22:00:00,233.4,1.42,126,331.428,0.38
2025/7/13 23:00:00,238.2,1.38,111,328.716,0.338
2025/7/14 0:00:00,240.3,1.37,113,329.211,0.343
2025/7/14 1:00:00,241,1.37,110,330.17,0.333
2025/7/14 2:00:00,241.3,1.38,109,332.994,0.327
2025/7/14 3:00:00,240.3,1.4,103,336.42,0.306
2025/7/14 4:00:00,241.4,1.4,108,337.96,0.32
2025/7/14 5:00:00,238.4,1.39,111,331.376,0.335
2025/7/14 6:00:00,234.6,1.81,202,424.626,0.476
2025/7/14 7:00:00,230.5,1.6,151,368.8,0.409
2025/7/14 8:00:00,224.9,1.69,172,380.081,0.453
2025/7/14 9:00:00,224.4,5.41,465,"1,214.004",0.383
2025/7/14 10:00:00,216.1,3.23,310,698.003,0.444
2025/7/14 11:00:00,221.5,3.7,375,819.55,0.458
2025/7/14 12:00:00,222.3,4.17,354,926.991,0.382
2025/7/14 13:00:00,225.3,4.05,385,912.465,0.422
2025/7/14 14:00:00,220,4.58,456,"1,007.6",0.453
2025/7/14 15:00:00,222.2,3.46,350,768.812,0.455
2025/7/14 16:00:00,223.2,2.3,208,513.36,0.405
2025/7/14 17:00:00,224.8,2.16,206,485.568,0.424
2025/7/14 18:00:00,223.1,2.46,238,548.826,0.434
2025/7/14 19:00:00,217.1,1.56,128,338.676,0.378
2025/7/14 20:00:00,224,1.55,120,347.2,0.346
2025/7/14 21:00:00,234.6,1.53,111,358.938,0.309
2025/7/14 22:00:00,237.3,1.5,117,355.95,0.329
2025/7/14 23:00:00,241.7,1.51,114,364.967,0.312
2025/7/15 0:00:00,245,1.51,105,369.95,0.284
2025/7/15 1:00:00,245.5,1.52,103,373.16,0.276
2025/7/15 2:00:00,244.9,1.53,103,374.697,0.275
2025/7/15 3:00:00,246.5,1.53,97,377.145,0.257
2025/7/15 4:00:00,247.2,1.54,102,380.688,0.268
2025/7/15 5:00:00,245.4,1.55,99,380.37,0.26
2025/7/15 6:00:00,244,1.67,133,407.48,0.326
2025/7/15 7:00:00,235.5,1.54,123,362.67,0.339
2025/7/15 8:00:00,229.2,1.62,154,371.304,0.415
2025/7/15 9:00:00,226.2,5.15,455,"1,164.93",0.391
2025/7/15 10:00:00,218.3,5.84,518,"1,274.872",0.406
2025/7/15 11:00:00,217.4,3.11,231,676.114,0.342
2025/7/15 12:00:00,218.3,3.22,262,702.926,0.373
2025/7/15 13:00:00,219.7,3.57,301,784.329,0.384
2025/7/15 14:00:00,221.3,3.33,332,736.929,0.451
2025/7/15 15:00:00,225.7,2.8,278,631.96,0.44
2025/7/15 16:00:00,229.7,1.85,161,424.945,0.379
2025/7/15 17:00:00,230.8,2.07,148,477.756,0.31
2025/7/15 18:00:00,232.1,2.09,166,485.089,0.342
2025/7/15 19:00:00,223.6,1.63,139,364.468,0.381
2025/7/15 20:00:00,229.4,1.6,127,367.04,0.346
2025/7/15 21:00:00,233.2,1.48,115,345.136,0.333
2025/7/15 22:00:00,236.4,1.47,108,347.508,0.311
2025/7/15 23:00:00,238.8,1.46,103,348.648,0.295
2025/7/16 0:00:00,241.4,1.45,109,350.03,0.311
2025/7/16 1:00:00,243.5,1.46,104,355.51,0.293
2025/7/16 2:00:00,244.1,1.46,100,356.386,0.281
2025/7/16 3:00:00,244,1.48,97,361.12,0.269
2025/7/16 4:00:00,244.6,1.48,99,362.008,0.273
2025/7/16 5:00:00,241.8,1.47,105,355.446,0.295
2025/7/16 6:00:00,235.5,2.27,173,534.585,0.324
2025/7/16 7:00:00,233.1,1.75,166,407.925,0.407
2025/7/16 8:00:00,227.8,1.62,146,369.036,0.396
2025/7/16 9:00:00,220.8,5.03,459,"1,110.624",0.413
2025/7/16 10:00:00,213.9,5.46,593,"1,167.894",0.508
2025/7/16 11:00:00,219,3.38,348,740.22,0.47
2025/7/16 12:00:00,229.1,4.04,331,925.564,0.358
2025/7/16 13:00:00,226.1,4.09,368,924.749,0.398
2025/7/16 14:00:00,217.7,3.88,285,844.676,0.337
2025/7/16 15:00:00,219.9,6.49,633,"1,427.151",0.444
2025/7/16 16:00:00,222.7,2.38,225,530.026,0.425
2025/7/16 17:00:00,224.6,1.91,152,428.986,0.354
2025/7/16 18:00:00,224.1,1.33,107,298.053,0.359
2025/7/16 19:00:00,222.4,1.48,131,329.152,0.398
2025/7/16 20:00:00,219.4,1.48,121,324.712,0.373
2025/7/16 21:00:00,232.1,1.46,110,338.866,0.325
2025/7/16 22:00:00,238.9,1.44,109,344.016,0.317
2025/7/16 23:00:00,240.4,1.45,98,348.58,0.281
2025/7/17 0:00:00,243.7,1.45,95,353.365,0.269
2025/7/17 1:00:00,245.1,1.45,97,355.395,0.273
2025/7/17 2:00:00,245.8,1.48,86,363.784,0.236
2025/7/17 3:00:00,247.1,1.47,89,363.237,0.245
2025/7/17 4:00:00,246.5,1.49,89,367.285,0.242
2025/7/17 5:00:00,245.1,1.5,86,367.65,0.234
2025/7/17 6:00:00,242.3,3.02,207,731.746,0.283
2025/7/17 7:00:00,238.6,1.48,102,353.128,0.289
2025/7/17 8:00:00,231.9,1.46,112,338.574,0.331
2025/7/17 9:00:00,229.9,7.02,724,"1,613.898",0.449
2025/7/17 10:00:00,225.3,2.41,102,542.973,0.188
2025/7/17 11:00:00,223.5,2.8,176,625.8,0.281
2025/7/17 12:00:00,231,4.02,260,928.62,0.28
2025/7/17 13:00:00,226.6,4.29,297,972.114,0.306
2025/7/17 14:00:00,231,2.78,190,642.18,0.296
2025/7/17 15:00:00,229.6,6.09,621,"1,398.264",0.444
2025/7/17 16:00:00,232.2,8.54,831,"1,982.988",0.419
2025/7/17 17:00:00,230.9,2.07,182,477.963,0.381
2025/7/17 18:00:00,233,2.01,174,468.33,0.372
2025/7/17 19:00:00,230.4,1.69,163,389.376,0.419
2025/7/17 20:00:00,225,1.52,128,342,0.374
2025/7/17 21:00:00,223.5,1.49,133,333.015,0.399
2025/7/17 22:00:00,229.5,1.46,135,335.07,0.403
2025/7/17 23:00:00,238.6,1.44,123,343.584,0.358
2025/7/18 0:00:00,239,1.44,124,344.16,0.36
2025/7/18 1:00:00,239.3,1.45,126,346.985,0.363
2025/7/18 2:00:00,240.2,1.45,127,348.29,0.365
2025/7/18 3:00:00,240.9,1.46,122,351.714,0.347
2025/7/18 4:00:00,241.5,1.47,120,355.005,0.338
2025/7/18 5:00:00,240.1,1.47,126,352.947,0.357
2025/7/18 6:00:00,235.2,2,132,470.4,0.281
2025/7/18 7:00:00,229.7,1.47,137,337.659,0.406
2025/7/18 8:00:00,232.8,4.14,472,963.792,0.49
2025/7/18 9:00:00,224.7,5.25,522,"1,179.675",0.442
2025/7/18 10:00:00,220.7,3.95,380,871.765,0.436
2025/7/18 11:00:00,222.7,5.54,540,"1,233.758",0.438
2025/7/18 12:00:00,219.4,9.35,939,"2,051.39",0.458
2025/7/18 13:00:00,220.9,4.38,411,967.542,0.425
2025/7/18 14:00:00,217.2,3.99,359,866.628,0.414
2025/7/18 15:00:00,224.1,4.48,454,"1,003.968",0.452
2025/7/18 16:00:00,223.7,2.57,291,574.909,0.506
2025/7/18 17:00:00,225.9,2.42,260,546.678,0.476
2025/7/18 18:00:00,228,2.3,249,524.4,0.475
2025/7/18 19:00:00,224.5,1.84,227,413.08,0.55
2025/7/18 20:00:00,219.9,1.76,187,387.024,0.483
2025/7/18 21:00:00,230.2,1.73,182,398.246,0.457
2025/7/18 22:00:00,238.3,1.71,181,407.493,0.444
2025/7/18 23:00:00,240.3,1.71,175,410.913,0.426
2025/7/19 0:00:00,242.6,1.69,179,409.994,0.437
2025/7/19 1:00:00,244.1,1.72,172,419.852,0.41
2025/7/19 2:00:00,245.4,1.71,175,419.634,0.417
2025/7/19 3:00:00,246.1,1.73,173,425.753,0.406
2025/7/19 4:00:00,246.6,1.74,176,429.084,0.41
2025/7/19 5:00:00,246.8,1.74,168,429.432,0.391
2025/7/19 6:00:00,241.5,1.71,190,412.965,0.46
2025/7/19 7:00:00,238.5,1.71,190,407.835,0.466
2025/7/19 8:00:00,232.9,1.72,199,400.588,0.497
2025/7/19 9:00:00,227.9,1.72,201,391.988,0.513
2025/7/19 10:00:00,229.6,1.71,214,392.616,0.545
2025/7/19 11:00:00,234.4,1.71,190,400.824,0.474
2025/7/19 12:00:00,232.6,1.91,222,444.266,0.5
2025/7/19 13:00:00,231.5,1.8,207,416.7,0.497
2025/7/19 14:00:00,231.2,1.88,225,434.656,0.518
2025/7/19 15:00:00,231.1,1.75,194,404.425,0.48
2025/7/19 16:00:00,232.2,1.76,195,408.672,0.477
2025/7/19 17:00:00,232.4,1.62,185,376.488,0.491
2025/7/19 18:00:00,232.2,1.66,196,385.452,0.508
2025/7/19 19:00:00,225.9,1.56,166,352.404,0.471
2025/7/19 20:00:00,222.8,1.56,158,347.568,0.455
2025/7/19 21:00:00,233.9,1.52,147,355.528,0.413
2025/7/19 22:00:00,235.5,1.52,149,357.96,0.416
2025/7/19 23:00:00,241.6,1.53,145,369.648,0.392
2025/7/20 0:00:00,240,1.55,158,372,0.425
2025/7/20 1:00:00,243.8,1.53,148,373.014,0.397
2025/7/20 2:00:00,243.4,1.53,141,372.402,0.379
2025/7/20 3:00:00,245.4,1.53,138,375.462,0.368
2025/7/20 4:00:00,245.6,1.55,137,380.68,0.36
2025/7/20 5:00:00,243.2,1.54,145,374.528,0.387
2025/7/20 6:00:00,237.3,2.34,204,555.282,0.367
2025/7/20 7:00:00,235.6,2.21,181,520.676,0.348
2025/7/20 8:00:00,228.3,1.69,175,385.827,0.454
2025/7/20 9:00:00,222.8,5.51,492,"1,227.628",0.401
2025/7/20 10:00:00,218.6,4.09,365,894.074,0.408
2025/7/20 11:00:00,218.7,3.43,282,750.141,0.376
2025/7/20 12:00:00,223.3,5.62,501,"1,254.946",0.399
2025/7/20 13:00:00,222.8,4.21,286,937.988,0.305
2025/7/20 14:00:00,221.5,4.04,278,894.86,0.311
2025/7/20 15:00:00,220.2,3.88,301,854.376,0.352
2025/7/20 16:00:00,226.6,2.12,180,480.392,0.375
2025/7/20 17:00:00,225.3,2.07,176,466.371,0.377
2025/7/20 18:00:00,228.7,2.11,190,482.557,0.394
2025/7/20 19:00:00,223.9,1.72,157,385.108,0.408
2025/7/20 20:00:00,221.9,1.42,109,315.098,0.346
2025/7/20 21:00:00,234.9,1.41,94,331.209,0.284
2025/7/20 22:00:00,235,1.37,96,321.95,0.298
2025/7/20 23:00:00,239.8,1.38,84,330.924,0.254
2025/7/21 0:00:00,242.6,1.4,72,339.64,0.212
2025/7/21 1:00:00,244.1,1.41,76,344.181,0.221
2025/7/21 2:00:00,244.5,1.4,85,342.3,0.248
2025/7/21 3:00:00,245.5,1.43,74,351.065,0.211
2025/7/21 4:00:00,244.9,1.43,78,350.207,0.223
2025/7/21 5:00:00,243.2,1.43,77,347.776,0.221
2025/7/21 6:00:00,239.4,2.2,139,526.68,0.264
2025/7/21 7:00:00,235.4,1.53,117,360.162,0.325
2025/7/21 8:00:00,228.2,1.55,129,353.71,0.365
2025/7/21 9:00:00,221.8,1.82,149,403.676,0.369
2025/7/21 10:00:00,222.1,4.48,343,995.008,0.345
2025/7/21 11:00:00,222.4,5.84,596,"1,298.816",0.459
2025/7/21 12:00:00,220.3,3.15,293,693.945,0.422
2025/7/21 13:00:00,220.6,4.03,367,889.018,0.413
2025/7/21 14:00:00,208.7,4.62,396,964.194,0.411
2025/7/21 15:00:00,215.9,3.44,282,742.696,0.38
2025/7/21 16:00:00,219.1,2.48,193,543.368,0.355
2025/7/21 17:00:00,226.9,2.29,190,519.601,0.366
2025/7/21 18:00:00,232.8,2.74,285,637.872,0.447
2025/7/21 19:00:00,231.5,1.85,148,428.275,0.346
2025/7/21 20:00:00,227.4,1.49,88,338.826,0.26
2025/7/21 21:00:00,228.9,1.62,115,370.818,0.31
2025/7/21 22:00:00,237.5,1.66,117,394.25,0.297
2025/7/21 23:00:00,235.4,1.59,122,374.286,0.326
2025/7/22 0:00:00,238.1,1.59,128,378.579,0.338
2025/7/22 1:00:00,239,1.6,119,382.4,0.311
2025/7/22 2:00:00,238.1,1.65,129,392.865,0.328
2025/7/22 3:00:00,238.1,1.61,108,383.341,0.282
2025/7/22 4:00:00,241,1.62,111,390.42,0.284
2025/7/22 5:00:00,239.4,7.42,841,"1,776.348",0.473
2025/7/22 6:00:00,235.1,2.28,152,536.028,0.284
2025/7/22 7:00:00,227.4,2.27,176,516.198,0.341
2025/7/22 8:00:00,226.1,2.54,203,574.294,0.353
2025/7/22 9:00:00,222.1,6.06,511,"1,345.926",0.38
2025/7/22 10:00:00,221.2,3.37,275,745.444,0.369
2025/7/22 11:00:00,214,6.62,629,"1,416.68",0.444
2025/7/22 12:00:00,215.2,3.49,253,751.048,0.337
2025/7/22 13:00:00,204.2,2.99,188,610.558,0.308
2025/7/22 14:00:00,220.7,3.75,329,827.625,0.398
2025/7/22 15:00:00,220.3,6.69,720,"1,473.807",0.489
2025/7/22 16:00:00,220.7,2.97,298,655.479,0.455
2025/7/22 17:00:00,220.9,2.15,191,474.935,0.402
2025/7/22 18:00:00,227.5,1.57,154,357.175,0.431
2025/7/22 19:00:00,222.8,1.6,147,356.48,0.412
2025/7/22 20:00:00,230.2,1.67,120,384.434,0.312
2025/7/22 21:00:00,234,1.69,131,395.46,0.331
2025/7/22 22:00:00,238.6,1.53,124,365.058,0.34
2025/7/22 23:00:00,243.8,1.54,110,375.452,0.293
2025/7/23 0:00:00,240.1,1.53,120,367.353,0.327
2025/7/23 1:00:00,243,1.54,117,374.22,0.313
2025/7/23 2:00:00,242.9,1.54,113,374.066,0.302
2025/7/23 3:00:00,243.2,1.55,111,376.96,0.294
2025/7/23 4:00:00,243.4,1.54,117,374.836,0.312
2025/7/23 5:00:00,242.8,1.54,111,373.912,0.297
2025/7/23 6:00:00,239.4,2.37,171,567.378,0.301
2025/7/23 7:00:00,235,1.7,147,399.5,0.368
2025/7/23 8:00:00,231.4,1.82,162,421.148,0.385
2025/7/23 9:00:00,225.1,2.09,208,470.459,0.442
2025/7/23 10:00:00,222.9,4.74,477,"1,056.546",0.451
2025/7/23 11:00:00,221.3,3.73,363,825.449,0.44
2025/7/23 12:00:00,224.7,2.89,270,649.383,0.416
2025/7/23 13:00:00,222.1,7.23,718,"1,605.783",0.447
2025/7/23 14:00:00,218.8,6.15,698,"1,345.62",0.519
2025/7/23 15:00:00,217.8,6.36,756,"1,385.208",0.546
2025/7/23 16:00:00,223.9,2.7,270,604.53,0.447
2025/7/23 17:00:00,227.3,2.59,244,588.707,0.414
2025/7/23 18:00:00,228.3,2.14,226,488.562,0.463
2025/7/23 19:00:00,223.1,2.19,217,488.589,0.444
2025/7/23 20:00:00,219.3,2.37,250,519.741,0.481
2025/7/23 21:00:00,228.7,1.63,122,372.781,0.327
2025/7/23 22:00:00,230.5,1.63,131,375.715,0.349
2025/7/23 23:00:00,235.2,1.61,116,378.672,0.306
2025/7/24 0:00:00,239.2,1.6,130,382.72,0.34
2025/7/24 1:00:00,239.8,1.62,118,388.476,0.304
2025/7/24 2:00:00,242.4,1.6,108,387.84,0.278
2025/7/24 3:00:00,240.7,1.6,113,385.12,0.293
2025/7/24 4:00:00,242.5,1.61,110,390.425,0.282
2025/7/24 5:00:00,239.7,1.61,113,385.917,0.293
2025/7/24 6:00:00,236.4,2.43,169,574.452,0.294
2025/7/24 7:00:00,233.9,1.74,153,406.986,0.376
2025/7/24 8:00:00,221.7,1.59,134,352.503,0.38
2025/7/24 9:00:00,215.9,2.03,207,438.277,0.472
2025/7/24 10:00:00,211.1,3.66,352,772.626,0.456
2025/7/24 11:00:00,214.5,4.42,417,948.09,0.44
2025/7/24 12:00:00,209.6,4.27,440,894.992,0.492
2025/7/24 13:00:00,213.6,3.96,382,845.856,0.452
2025/7/24 14:00:00,211.2,3.47,291,732.864,0.397
2025/7/24 15:00:00,215.1,3.46,329,744.246,0.442
2025/7/24 16:00:00,215.3,2.47,222,531.791,0.417
2025/7/24 17:00:00,220.7,2.34,205,516.438,0.397
2025/7/24 18:00:00,226,2.51,223,567.26,0.393
2025/7/24 19:00:00,219.4,1.86,169,408.084,0.414
2025/7/24 20:00:00,218.8,1.78,157,389.464,0.403
2025/7/24 21:00:00,228.1,1.77,140,403.737,0.347
2025/7/24 22:00:00,236.3,1.74,136,411.162,0.331
2025/7/24 23:00:00,237.2,1.74,136,412.728,0.33
2025/7/25 0:00:00,242.3,1.74,139,421.602,0.33
2025/7/25 1:00:00,244.9,1.78,122,435.922,0.28
2025/7/25 2:00:00,244.2,1.77,128,432.234,0.296
2025/7/25 3:00:00,245,1.78,121,436.1,0.277
2025/7/25 4:00:00,246,1.79,124,440.34,0.282
